34:51.9,Gyro: -0.91, Setpoint:0.00, Output: -22.25, linear: 0.00, LSteps: -347, RSteps: 52, RPM: 13.45
35:03.2,Gyro: -3.30, Setpoint:-0.10, Output: 24.78, linear: -0.10, LSteps: -602, RSteps: -18, RPM: 3.89
35:03.2,Gyro: -3.46, Setpoint:-0.10, Output: 27.53, linear: -0.10, LSteps: -602, RSteps: -18, RPM: 3.89
35:03.2,Gyro: -3.81, Setpoint:-0.10, Output: 31.96, linear: -0.10, LSteps: -602, RSteps: -18, RPM: 3.89
35:03.2,Gyro: -3.81, Setpoint:-0.10, Output: 31.96, linear: -0.10, LSteps: -602, RSteps: -18, RPM: 3.89
35:03.2,Gyro: -4.00, Setpoint:-0.10, Output: 35.24, linear: -0.10, LSteps: -602, RSteps: -18, RPM: 1.17
35:03.2,Gyro: -4.41, Setpoint:-0.10, Output: 38.61, linear: -0.10, LSteps: -601, RSteps: -17, RPM: 1.17
35:03.2,Gyro: -4.41, Setpoint:-0.10, Output: 38.61, linear: -0.10, LSteps: -600, RSteps: -17, RPM: 9.29
35:03.3,Gyro: -4.63, Setpoint:-0.10, Output: 44.07, linear: -0.10, LSteps: -598, RSteps: -16, RPM: 32.50
35:03.3,Gyro: -4.84, Setpoint:-0.10, Output: 47.89, linear: -0.10, LSteps: -598, RSteps: -16, RPM: 32.50
35:03.3,Gyro: -4.91, Setpoint:-0.10, Output: 50.73, linear: -0.10, LSteps: -596, RSteps: -14, RPM: 15.76
35:03.3,Gyro: -4.91, Setpoint:-0.10, Output: 50.73, linear: -0.10, LSteps: -594, RSteps: -12, RPM: 18.49
35:03.3,Gyro: -4.83, Setpoint:-0.10, Output: 52.32, linear: -0.10, LSteps: -593, RSteps: -10, RPM: 22.66
35:03.3,Gyro: -4.44, Setpoint:-0.10, Output: 53.31, linear: -0.10, LSteps: -590, RSteps: -8, RPM: 54.94
35:03.3,Gyro: -4.44, Setpoint:-0.10, Output: 53.31, linear: -0.10, LSteps: -587, RSteps: -6, RPM: 25.37
35:03.3,Gyro: -4.17, Setpoint:-0.10, Output: 51.38, linear: -0.10, LSteps: -585, RSteps: -3, RPM: 26.42
35:03.3,Gyro: -3.85, Setpoint:-0.10, Output: 50.70, linear: -0.10, LSteps: -584, RSteps: -2, RPM: 26.31
35:03.4,Gyro: -3.10, Setpoint:-0.10, Output: 46.41, linear: -0.10, LSteps: -581, RSteps: 2, RPM: 28.86
35:03.4,Gyro: -3.10, Setpoint:-0.10, Output: 46.41, linear: -0.10, LSteps: -578, RSteps: 5, RPM: 26.99
35:03.4,Gyro: -2.74, Setpoint:-0.10, Output: 44.95, linear: -0.10, LSteps: -577, RSteps: 8, RPM: 27.12
35:03.4,Gyro: -1.99, Setpoint:-0.10, Output: 40.15, linear: -0.10, LSteps: -574, RSteps: 9, RPM: 27.13
35:03.4,Gyro: -1.99, Setpoint:-0.10, Output: 40.15, linear: -0.10, LSteps: -572, RSteps: 11, RPM: 27.20
35:03.4,Gyro: -1.59, Setpoint:-0.10, Output: 37.77, linear: -0.10, LSteps: -571, RSteps: 14, RPM: 25.86
35:03.4,Gyro: -0.83, Setpoint:-0.10, Output: 35.35, linear: -0.10, LSteps: -568, RSteps: 15, RPM: 25.37
35:03.4,Gyro: -0.83, Setpoint:-0.10, Output: 35.35, linear: -0.10, LSteps: -566, RSteps: 17, RPM: 23.76
35:03.4,Gyro: -0.50, Setpoint:-0.10, Output: 30.25, linear: -0.10, LSteps: -563, RSteps: 19, RPM: 21.81
35:03.4,Gyro: -0.20, Setpoint:-0.10, Output: 27.96, linear: -0.10, LSteps: -563, RSteps: 20, RPM: 21.81
35:03.4,Gyro: 0.34, Setpoint:-0.10, Output: 23.65, linear: -0.10, LSteps: -561, RSteps: 22, RPM: 20.13
35:03.5,Gyro: 0.34, Setpoint:-0.10, Output: 23.65, linear: -0.10, LSteps: -559, RSteps: 24, RPM: 18.05
35:03.5,Gyro: 0.58, Setpoint:-0.10, Output: 21.53, linear: -0.10, LSteps: -559, RSteps: 25, RPM: 14.85
35:03.5,Gyro: 1.01, Setpoint:-0.10, Output: 19.39, linear: -0.10, LSteps: -557, RSteps: 26, RPM: 14.85
35:03.5,Gyro: 1.01, Setpoint:-0.10, Output: 19.39, linear: -0.10, LSteps: -556, RSteps: 27, RPM: 12.75
35:03.5,Gyro: 1.21, Setpoint:-0.10, Output: 15.72, linear: -0.10, LSteps: -556, RSteps: 29, RPM: 11.93
35:03.5,Gyro: 1.38, Setpoint:-0.10, Output: 13.70, linear: -0.10, LSteps: -554, RSteps: 29, RPM: 12.36
35:03.5,Gyro: 1.56, Setpoint:-0.10, Output: 13.70, linear: -0.10, LSteps: -553, RSteps: 30, RPM: 10.23
35:03.5,Gyro: 1.70, Setpoint:-0.10, Output: 10.47, linear: -0.10, LSteps: -552, RSteps: 31, RPM: 8.85
35:03.5,Gyro: 1.74, Setpoint:-0.10, Output: 9.31, linear: -0.10, LSteps: -552, RSteps: 31, RPM: 8.85
35:03.5,Gyro: 1.43, Setpoint:-0.10, Output: 9.53, linear: -0.10, LSteps: -551, RSteps: 31, RPM: 7.75
35:03.6,Gyro: 1.43, Setpoint:-0.10, Output: 9.53, linear: -0.10, LSteps: -551, RSteps: 32, RPM: 7.75
35:03.6,Gyro: 1.23, Setpoint:-0.10, Output: 11.71, linear: -0.10, LSteps: -551, RSteps: 32, RPM: 5.01
35:03.6,Gyro: 1.05, Setpoint:-0.10, Output: 12.54, linear: -0.10, LSteps: -550, RSteps: 32, RPM: 5.01
35:03.6,Gyro: 0.73, Setpoint:-0.10, Output: 12.54, linear: -0.10, LSteps: -550, RSteps: 33, RPM: 5.01
35:03.6,Gyro: 0.38, Setpoint:-0.10, Output: 17.41, linear: -0.10, LSteps: -549, RSteps: 34, RPM: 6.35
35:03.6,Gyro: 0.04, Setpoint:-0.10, Output: 19.95, linear: -0.10, LSteps: -549, RSteps: 34, RPM: 6.35
35:03.6,Gyro: 0.04, Setpoint:-0.10, Output: 19.95, linear: -0.10, LSteps: -549, RSteps: 34, RPM: 6.35
35:03.6,Gyro: -0.62, Setpoint:-0.10, Output: 25.21, linear: -0.10, LSteps: -549, RSteps: 34, RPM: 2.97
35:03.6,Gyro: -0.94, Setpoint:-0.10, Output: 28.03, linear: -0.10, LSteps: -548, RSteps: 34, RPM: 2.97
35:03.6,Gyro: -0.94, Setpoint:-0.10, Output: 28.03, linear: -0.10, LSteps: -548, RSteps: 34, RPM: 2.97
35:03.7,Gyro: -1.58, Setpoint:-0.10, Output: 31.03, linear: -0.10, LSteps: -548, RSteps: 35, RPM: 5.00
35:03.7,Gyro: -1.91, Setpoint:-0.10, Output: 36.78, linear: -0.10, LSteps: -547, RSteps: 35, RPM: 5.00
35:03.7,Gyro: -1.91, Setpoint:-0.10, Output: 36.78, linear: -0.10, LSteps: -546, RSteps: 36, RPM: 12.09
35:03.7,Gyro: -2.26, Setpoint:-0.10, Output: 40.45, linear: -0.10, LSteps: -544, RSteps: 37, RPM: 15.58
35:03.7,Gyro: -2.78, Setpoint:-0.10, Output: 45.68, linear: -0.10, LSteps: -544, RSteps: 38, RPM: 15.58
35:03.7,Gyro: -2.78, Setpoint:-0.10, Output: 45.68, linear: -0.10, LSteps: -542, RSteps: 39, RPM: 15.77
35:03.7,Gyro: -2.91, Setpoint:-0.10, Output: 48.02, linear: -0.10, LSteps: -540, RSteps: 42, RPM: 20.32
35:03.7,Gyro: -2.66, Setpoint:-0.10, Output: 48.64, linear: -0.10, LSteps: -539, RSteps: 42, RPM: 22.32
35:03.7,Gyro: -2.50, Setpoint:-0.10, Output: 47.26, linear: -0.10, LSteps: -536, RSteps: 46, RPM: 24.22
35:03.7,Gyro: -2.50, Setpoint:-0.10, Output: 47.26, linear: -0.10, LSteps: -533, RSteps: 48, RPM: 24.08
35:03.8,Gyro: -2.30, Setpoint:-0.10, Output: 46.82, linear: -0.10, LSteps: -533, RSteps: 50, RPM: 26.08
35:03.8,Gyro: -1.68, Setpoint:-0.10, Output: 42.87, linear: -0.10, LSteps: -530, RSteps: 51, RPM: 26.63
35:03.8,Gyro: -1.68, Setpoint:-0.10, Output: 42.87, linear: -0.10, LSteps: -526, RSteps: 54, RPM: 26.75
35:03.8,Gyro: -1.32, Setpoint:-0.10, Output: 40.68, linear: -0.10, LSteps: -526, RSteps: 56, RPM: 25.29
35:03.8,Gyro: -0.67, Setpoint:-0.10, Output: 38.57, linear: -0.10, LSteps: -523, RSteps: 57, RPM: 24.27
35:03.8,Gyro: -0.67, Setpoint:-0.10, Output: 38.57, linear: -0.10, LSteps: -521, RSteps: 59, RPM: 24.98
35:03.8,Gyro: -0.32, Setpoint:-0.10, Output: 33.57, linear: -0.10, LSteps: -518, RSteps: 62, RPM: 23.50
35:03.8,Gyro: 0.39, Setpoint:-0.10, Output: 30.75, linear: -0.10, LSteps: -517, RSteps: 62, RPM: 21.82
35:03.8,Gyro: 0.39, Setpoint:-0.10, Output: 30.75, linear: -0.10, LSteps: -515, RSteps: 64, RPM: 21.16
35:03.8,Gyro: 0.72, Setpoint:-0.10, Output: 25.24, linear: -0.10, LSteps: -513, RSteps: 66, RPM: 18.88
35:03.8,Gyro: 1.03, Setpoint:-0.10, Output: 22.36, linear: -0.10, LSteps: -513, RSteps: 67, RPM: 18.88
35:03.9,Gyro: 1.62, Setpoint:-0.10, Output: 19.38, linear: -0.10, LSteps: -511, RSteps: 68, RPM: 16.60
35:03.9,Gyro: 1.62, Setpoint:-0.10, Output: 19.38, linear: -0.10, LSteps: -509, RSteps: 70, RPM: 118.63
35:03.9,Gyro: 1.90, Setpoint:-0.10, Output: 14.11, linear: -0.10, LSteps: -508, RSteps: 71, RPM: 11.96
35:03.9,Gyro: 2.18, Setpoint:-0.10, Output: 10.92, linear: -0.10, LSteps: -507, RSteps: 71, RPM: 11.96
35:03.9,Gyro: 2.45, Setpoint:-0.10, Output: 10.92, linear: -0.10, LSteps: -506, RSteps: 72, RPM: 10.87
35:03.9,Gyro: 2.73, Setpoint:-0.10, Output: 5.39, linear: -0.10, LSteps: -506, RSteps: 73, RPM: 7.90
35:03.9,Gyro: 2.94, Setpoint:-0.10, Output: 2.38, linear: -0.10, LSteps: -504, RSteps: 74, RPM: 43.72
35:03.9,Gyro: 2.94, Setpoint:-0.10, Output: 2.38, linear: -0.10, LSteps: -504, RSteps: 74, RPM: 43.72
35:03.9,Gyro: 2.89, Setpoint:-0.10, Output: 1.36, linear: -0.10, LSteps: -504, RSteps: 74, RPM: 5.41
35:03.9,Gyro: 2.73, Setpoint:-0.10, Output: 1.23, linear: -0.10, LSteps: -503, RSteps: 74, RPM: 5.41
35:04.0,Gyro: 2.73, Setpoint:-0.10, Output: 1.23, linear: -0.10, LSteps: -503, RSteps: 75, RPM: 5.41
35:04.0,Gyro: 2.44, Setpoint:-0.10, Output: 1.14, linear: -0.10, LSteps: -502, RSteps: 76, RPM: 5.48
35:04.0,Gyro: 2.27, Setpoint:-0.10, Output: 2.38, linear: -0.10, LSteps: -502, RSteps: 76, RPM: 5.48
35:04.0,Gyro: 2.27, Setpoint:-0.10, Output: 2.38, linear: -0.10, LSteps: -502, RSteps: 76, RPM: 5.48
35:04.0,Gyro: 2.07, Setpoint:-0.10, Output: 2.85, linear: -0.10, LSteps: -502, RSteps: 76, RPM: 5.48
35:04.0,Gyro: 1.75, Setpoint:-0.10, Output: 4.43, linear: -0.10, LSteps: -502, RSteps: 76, RPM: 5.48
35:04.0,Gyro: 1.75, Setpoint:-0.10, Output: 4.43, linear: -0.10, LSteps: -501, RSteps: 77, RPM: 2.72
35:04.0,Gyro: 1.62, Setpoint:-0.10, Output: 4.62, linear: -0.10, LSteps: -501, RSteps: 77, RPM: 2.72
35:04.0,Gyro: 1.38, Setpoint:-0.10, Output: 4.77, linear: -0.10, LSteps: -501, RSteps: 77, RPM: 2.72
35:04.0,Gyro: 1.38, Setpoint:-0.10, Output: 4.77, linear: -0.10, LSteps: -501, RSteps: 77, RPM: 2.72
35:04.1,Gyro: 1.27, Setpoint:-0.10, Output: 5.84, linear: -0.10, LSteps: -500, RSteps: 78, RPM: 2.58
35:04.1,Gyro: 1.19, Setpoint:-0.10, Output: 5.86, linear: -0.10, LSteps: -500, RSteps: 78, RPM: 2.58
35:04.1,Gyro: 1.03, Setpoint:-0.10, Output: 6.56, linear: -0.10, LSteps: -500, RSteps: 78, RPM: 2.58
35:04.1,Gyro: 1.03, Setpoint:-0.10, Output: 6.56, linear: -0.10, LSteps: -500, RSteps: 78, RPM: 2.58
35:04.1,Gyro: 0.96, Setpoint:-0.10, Output: 6.53, linear: -0.10, LSteps: -500, RSteps: 78, RPM: 2.58
35:04.1,Gyro: 0.86, Setpoint:-0.10, Output: 6.42, linear: -0.10, LSteps: -499, RSteps: 79, RPM: 2.58
35:04.1,Gyro: 0.86, Setpoint:-0.10, Output: 6.42, linear: -0.10, LSteps: -499, RSteps: 79, RPM: 2.58
35:04.1,Gyro: 0.82, Setpoint:-0.10, Output: 6.68, linear: -0.10, LSteps: -499, RSteps: 79, RPM: 2.58
35:04.1,Gyro: 0.76, Setpoint:-0.10, Output: 6.53, linear: -0.10, LSteps: -499, RSteps: 79, RPM: 2.58
35:04.1,Gyro: 0.76, Setpoint:-0.10, Output: 6.53, linear: -0.10, LSteps: -499, RSteps: 79, RPM: 2.58
35:04.2,Gyro: 0.74, Setpoint:-0.10, Output: 6.51, linear: -0.10, LSteps: -499, RSteps: 79, RPM: 2.51
35:04.2,Gyro: 0.73, Setpoint:-0.10, Output: 6.17, linear: -0.10, LSteps: -498, RSteps: 80, RPM: 2.51
35:04.2,Gyro: 0.73, Setpoint:-0.10, Output: 6.17, linear: -0.10, LSteps: -498, RSteps: 80, RPM: 2.51
35:04.2,Gyro: 0.72, Setpoint:-0.10, Output: 5.83, linear: -0.10, LSteps: -498, RSteps: 80, RPM: 2.51
35:04.2,Gyro: 0.73, Setpoint:-0.10, Output: 5.39, linear: -0.10, LSteps: -498, RSteps: 80, RPM: 2.51
35:04.2,Gyro: 0.73, Setpoint:-0.10, Output: 5.39, linear: -0.10, LSteps: -497, RSteps: 81, RPM: 2.58
35:04.2,Gyro: 0.77, Setpoint:-0.10, Output: 4.88, linear: -0.10, LSteps: -497, RSteps: 81, RPM: 2.58
35:04.2,Gyro: 0.79, Setpoint:-0.10, Output: 4.08, linear: -0.10, LSteps: -497, RSteps: 81, RPM: 2.58
35:04.2,Gyro: 0.79, Setpoint:-0.10, Output: 4.08, linear: -0.10, LSteps: -497, RSteps: 81, RPM: 2.58
35:04.2,Gyro: 0.83, Setpoint:-0.10, Output: 3.38, linear: -0.10, LSteps: -497, RSteps: 81, RPM: 2.58
35:04.2,Gyro: 0.91, Setpoint:-0.10, Output: 2.26, linear: -0.10, LSteps: -496, RSteps: 82, RPM: 2.72
35:04.2,Gyro: 0.91, Setpoint:-0.10, Output: 2.26, linear: -0.10, LSteps: -496, RSteps: 82, RPM: 2.72
35:04.3,Gyro: 0.96, Setpoint:-0.10, Output: 1.38, linear: -0.10, LSteps: -496, RSteps: 82, RPM: 2.72
35:04.3,Gyro: 1.08, Setpoint:-0.10, Output: -0.08, linear: -0.10, LSteps: -496, RSteps: 82, RPM: 2.72
35:04.3,Gyro: 1.08, Setpoint:-0.10, Output: -0.08, linear: -0.10, LSteps: -496, RSteps: 82, RPM: 2.72
35:04.3,Gyro: 1.15, Setpoint:-0.10, Output: -1.20, linear: -0.10, LSteps: -497, RSteps: 81, RPM: 2.80
35:04.3,Gyro: 1.31, Setpoint:-0.10, Output: -2.36, linear: -0.10, LSteps: -497, RSteps: 81, RPM: 2.80
35:04.3,Gyro: 1.31, Setpoint:-0.10, Output: -2.36, linear: -0.10, LSteps: -497, RSteps: 81, RPM: 2.80
35:04.3,Gyro: 1.39, Setpoint:-0.10, Output: -4.34, linear: -0.10, LSteps: -497, RSteps: 81, RPM: 2.80
35:04.3,Gyro: 1.47, Setpoint:-0.10, Output: -5.72, linear: -0.10, LSteps: -498, RSteps: 80, RPM: 2.88
35:04.3,Gyro: 1.57, Setpoint:-0.10, Output: -5.72, linear: -0.10, LSteps: -498, RSteps: 80, RPM: 2.88
35:04.3,Gyro: 1.68, Setpoint:-0.10, Output: -8.11, linear: -0.10, LSteps: -498, RSteps: 80, RPM: 2.88
35:04.4,Gyro: 1.79, Setpoint:-0.10, Output: -9.85, linear: -0.10, LSteps: -498, RSteps: 80, RPM: 2.88
35:04.4,Gyro: 1.79, Setpoint:-0.10, Output: -9.85, linear: -0.10, LSteps: -498, RSteps: 80, RPM: 2.88
35:04.4,Gyro: 2.01, Setpoint:-0.10, Output: -12.55, linear: -0.10, LSteps: -498, RSteps: 79, RPM: 2.58
35:04.4,Gyro: 2.13, Setpoint:-0.10, Output: -14.51, linear: -0.10, LSteps: -499, RSteps: 79, RPM: 2.58
35:04.4,Gyro: 2.13, Setpoint:-0.10, Output: -14.51, linear: -0.10, LSteps: -499, RSteps: 79, RPM: 2.58
35:04.4,Gyro: 2.40, Setpoint:-0.10, Output: -16.58, linear: -0.10, LSteps: -499, RSteps: 79, RPM: 2.58
35:04.4,Gyro: 2.54, Setpoint:-0.10, Output: -19.96, linear: -0.10, LSteps: -499, RSteps: 79, RPM: 2.58
35:04.4,Gyro: 2.54, Setpoint:-0.10, Output: -19.96, linear: -0.10, LSteps: -499, RSteps: 79, RPM: 2.58
35:04.4,Gyro: 2.67, Setpoint:-0.10, Output: -22.27, linear: -0.10, LSteps: -499, RSteps: 79, RPM: 2.58
35:04.4,Gyro: 2.97, Setpoint:-0.10, Output: -25.96, linear: -0.10, LSteps: -499, RSteps: 79, RPM: 2.58
35:04.4,Gyro: 2.97, Setpoint:-0.10, Output: -25.96, linear: -0.10, LSteps: -499, RSteps: 79, RPM: 2.58
35:04.5,Gyro: 3.12, Setpoint:-0.10, Output: -28.65, linear: -0.10, LSteps: -500, RSteps: 79, RPM: 1.44
35:04.5,Gyro: 3.49, Setpoint:-0.10, Output: -31.58, linear: -0.10, LSteps: -500, RSteps: 79, RPM: 1.44
35:04.5,Gyro: 3.69, Setpoint:-0.10, Output: -36.42, linear: -0.10, LSteps: -500, RSteps: 79, RPM: 1.44
35:04.5,Gyro: 3.69, Setpoint:-0.10, Output: -36.42, linear: -0.10, LSteps: -500, RSteps: 79, RPM: 1.44
35:04.5,Gyro: 3.90, Setpoint:-0.10, Output: -39.90, linear: -0.10, LSteps: -500, RSteps: 77, RPM: 2.99
35:04.5,Gyro: 4.34, Setpoint:-0.10, Output: -45.30, linear: -0.10, LSteps: -502, RSteps: 77, RPM: 15.38
35:04.5,Gyro: 4.34, Setpoint:-0.10, Output: -45.30, linear: -0.10, LSteps: -503, RSteps: 76, RPM: 10.85
35:04.5,Gyro: 4.57, Setpoint:-0.10, Output: -49.25, linear: -0.10, LSteps: -503, RSteps: 74, RPM: 16.51
35:04.5,Gyro: 4.53, Setpoint:-0.10, Output: -51.84, linear: -0.10, LSteps: -505, RSteps: 72, RPM: 16.51
35:04.5,Gyro: 4.53, Setpoint:-0.10, Output: -51.84, linear: -0.10, LSteps: -507, RSteps: 70, RPM: 20.04
35:04.6,Gyro: 4.51, Setpoint:-0.10, Output: -53.17, linear: -0.10, LSteps: -510, RSteps: 68, RPM: 23.65
35:04.6,Gyro: 4.33, Setpoint:-0.10, Output: -53.93, linear: -0.10, LSteps: -510, RSteps: 67, RPM: 23.65
35:04.6,Gyro: 3.85, Setpoint:-0.10, Output: -52.11, linear: -0.10, LSteps: -513, RSteps: 64, RPM: 25.25
35:04.6,Gyro: 3.85, Setpoint:-0.10, Output: -52.11, linear: -0.10, LSteps: -516, RSteps: 61, RPM: 26.73
35:04.6,Gyro: 3.51, Setpoint:-0.10, Output: -51.27, linear: -0.10, LSteps: -516, RSteps: 58, RPM: 27.81
35:04.6,Gyro: 2.74, Setpoint:-0.10, Output: -46.69, linear: -0.10, LSteps: -520, RSteps: 56, RPM: 27.52
35:04.6,Gyro: 2.74, Setpoint:-0.10, Output: -46.69, linear: -0.10, LSteps: -522, RSteps: 54, RPM: 27.95
35:04.6,Gyro: 2.32, Setpoint:-0.10, Output: -44.64, linear: -0.10, LSteps: -524, RSteps: 50, RPM: 28.73
35:04.6,Gyro: 1.49, Setpoint:-0.10, Output: -42.39, linear: -0.10, LSteps: -527, RSteps: 49, RPM: 28.04
35:04.7,Gyro: 1.49, Setpoint:-0.10, Output: -42.39, linear: -0.10, LSteps: -530, RSteps: 46, RPM: 26.12
35:04.7,Gyro: 1.11, Setpoint:-0.10, Output: -36.99, linear: -0.10, LSteps: -532, RSteps: 44, RPM: 24.48
35:04.7,Gyro: 0.76, Setpoint:-0.10, Output: -34.70, linear: -0.10, LSteps: -533, RSteps: 43, RPM: 24.72
35:04.7,Gyro: 0.03, Setpoint:-0.10, Output: -29.21, linear: -0.10, LSteps: -537, RSteps: 39, RPM: 21.83
35:04.7,Gyro: 0.03, Setpoint:-0.10, Output: -29.21, linear: -0.10, LSteps: -539, RSteps: 37, RPM: 20.65
35:04.7,Gyro: -0.31, Setpoint:-0.10, Output: -26.56, linear: -0.10, LSteps: -539, RSteps: 35, RPM: 18.27
35:04.7,Gyro: -0.87, Setpoint:-0.10, Output: -24.07, linear: -0.10, LSteps: -541, RSteps: 35, RPM: 18.27
35:04.7,Gyro: -0.87, Setpoint:-0.10, Output: -24.07, linear: -0.10, LSteps: -544, RSteps: 33, RPM: 22.72
35:04.7,Gyro: -1.12, Setpoint:-0.10, Output: -19.67, linear: -0.10, LSteps: -545, RSteps: 31, RPM: 14.33
35:04.7,Gyro: -1.35, Setpoint:-0.10, Output: -17.39, linear: -0.10, LSteps: -545, RSteps: 31, RPM: 14.33
35:04.7,Gyro: -1.72, Setpoint:-0.10, Output: -13.74, linear: -0.10, LSteps: -547, RSteps: 30, RPM: 10.77
35:04.8,Gyro: -1.72, Setpoint:-0.10, Output: -13.74, linear: -0.10, LSteps: -549, RSteps: 28, RPM: 227.59
35:04.8,Gyro: -1.88, Setpoint:-0.10, Output: -11.74, linear: -0.10, LSteps: -549, RSteps: 27, RPM: 227.59
35:04.8,Gyro: -2.13, Setpoint:-0.10, Output: -9.77, linear: -0.10, LSteps: -550, RSteps: 27, RPM: 7.71
35:04.8,Gyro: -2.13, Setpoint:-0.10, Output: -9.77, linear: -0.10, LSteps: -550, RSteps: 27, RPM: 7.71
35:04.8,Gyro: -2.19, Setpoint:-0.10, Output: -7.51, linear: -0.10, LSteps: -552, RSteps: 27, RPM: 15.16
35:04.8,Gyro: -2.13, Setpoint:-0.10, Output: -6.77, linear: -0.10, LSteps: -552, RSteps: 27, RPM: 15.16
35:04.8,Gyro: -2.13, Setpoint:-0.10, Output: -6.77, linear: -0.10, LSteps: -552, RSteps: 27, RPM: 15.16
35:04.8,Gyro: -2.01, Setpoint:-0.10, Output: -6.98, linear: -0.10, LSteps: -552, RSteps: 26, RPM: 15.16
35:04.8,Gyro: -1.79, Setpoint:-0.10, Output: -7.90, linear: -0.10, LSteps: -552, RSteps: 26, RPM: 15.16
35:04.9,Gyro: -1.17, Setpoint:-0.10, Output: -12.09, linear: -0.10, LSteps: -552, RSteps: 25, RPM: 15.16
35:04.9,Gyro: -1.17, Setpoint:-0.10, Output: -12.09, linear: -0.10, LSteps: -552, RSteps: 25, RPM: 15.16
35:04.9,Gyro: -0.87, Setpoint:-0.10, Output: -13.96, linear: -0.10, LSteps: -552, RSteps: 25, RPM: 15.16
35:04.9,Gyro: -0.31, Setpoint:-0.10, Output: -15.95, linear: -0.10, LSteps: -552, RSteps: 25, RPM: 15.16
35:04.9,Gyro: -0.31, Setpoint:-0.10, Output: -15.95, linear: -0.10, LSteps: -552, RSteps: 25, RPM: 15.16
35:04.9,Gyro: -0.03, Setpoint:-0.10, Output: -20.17, linear: -0.10, LSteps: -552, RSteps: 24, RPM: 15.16
35:04.9,Gyro: 0.23, Setpoint:-0.10, Output: -22.28, linear: -0.10, LSteps: -552, RSteps: 24, RPM: 15.16
35:04.9,Gyro: 0.74, Setpoint:-0.10, Output: -26.56, linear: -0.10, LSteps: -552, RSteps: 24, RPM: 15.16
35:04.9,Gyro: 0.74, Setpoint:-0.10, Output: -26.56, linear: -0.10, LSteps: -553, RSteps: 24, RPM: 1.02
35:04.9,Gyro: 0.99, Setpoint:-0.10, Output: -28.99, linear: -0.10, LSteps: -553, RSteps: 23, RPM: 9.06
35:04.9,Gyro: 1.48, Setpoint:-0.10, Output: -31.48, linear: -0.10, LSteps: -554, RSteps: 23, RPM: 9.06
35:05.0,Gyro: 1.48, Setpoint:-0.10, Output: -31.48, linear: -0.10, LSteps: -554, RSteps: 23, RPM: 9.06
35:05.0,Gyro: 1.67, Setpoint:-0.10, Output: -35.63, linear: -0.10, LSteps: -554, RSteps: 23, RPM: 3.58
35:05.0,Gyro: 1.82, Setpoint:-0.10, Output: -37.63, linear: -0.10, LSteps: -556, RSteps: 23, RPM: 21.09
35:05.0,Gyro: 2.01, Setpoint:-0.10, Output: -40.09, linear: -0.10, LSteps: -557, RSteps: 22, RPM: 13.70
35:05.0,Gyro: 2.01, Setpoint:-0.10, Output: -40.09, linear: -0.10, LSteps: -558, RSteps: 21, RPM: 12.77
35:05.0,Gyro: 2.00, Setpoint:-0.10, Output: -41.01, linear: -0.10, LSteps: -559, RSteps: 19, RPM: 15.35
35:05.0,Gyro: 1.74, Setpoint:-0.10, Output: -41.78, linear: -0.10, LSteps: -561, RSteps: 18, RPM: 16.78
35:05.0,Gyro: 1.74, Setpoint:-0.10, Output: -41.78, linear: -0.10, LSteps: -562, RSteps: 17, RPM: 18.56
35:05.0,Gyro: 1.49, Setpoint:-0.10, Output: -38.84, linear: -0.10, LSteps: -564, RSteps: 15, RPM: 19.51
35:05.0,Gyro: 1.30, Setpoint:-0.10, Output: -38.06, linear: -0.10, LSteps: -565, RSteps: 14, RPM: 19.20
35:05.1,Gyro: 0.63, Setpoint:-0.10, Output: -33.33, linear: -0.10, LSteps: -567, RSteps: 11, RPM: 20.12
35:05.1,Gyro: 0.63, Setpoint:-0.10, Output: -33.33, linear: -0.10, LSteps: -569, RSteps: 9, RPM: 19.79
35:05.1,Gyro: 0.29, Setpoint:-0.10, Output: -30.96, linear: -0.10, LSteps: -570, RSteps: 7, RPM: 19.43
35:05.1,Gyro: -0.50, Setpoint:-0.10, Output: -24.75, linear: -0.10, LSteps: -572, RSteps: 6, RPM: 17.47
35:05.1,Gyro: -0.50, Setpoint:-0.10, Output: -24.75, linear: -0.10, LSteps: -573, RSteps: 5, RPM: 17.79
35:05.1,Gyro: -0.88, Setpoint:-0.10, Output: -21.47, linear: -0.10, LSteps: -574, RSteps: 3, RPM: 15.01
35:05.1,Gyro: -1.65, Setpoint:-0.10, Output: -17.99, linear: -0.10, LSteps: -575, RSteps: 3, RPM: 15.01
35:05.1,Gyro: -1.65, Setpoint:-0.10, Output: -17.99, linear: -0.10, LSteps: -576, RSteps: 2, RPM: 12.77
35:05.1,Gyro: -2.01, Setpoint:-0.10, Output: -11.42, linear: -0.10, LSteps: -577, RSteps: 0, RPM: 12.48
35:05.1,Gyro: -2.36, Setpoint:-0.10, Output: -7.75, linear: -0.10, LSteps: -578, RSteps: 0, RPM: 9.86
35:05.2,Gyro: -3.00, Setpoint:-0.10, Output: -1.44, linear: -0.10, LSteps: -579, RSteps: -1, RPM: 17.97
35:05.2,Gyro: -3.00, Setpoint:-0.10, Output: -1.44, linear: -0.10, LSteps: -579, RSteps: -1, RPM: 17.97
35:05.2,Gyro: -3.31, Setpoint:-0.10, Output: 2.42, linear: -0.10, LSteps: -579, RSteps: -2, RPM: 17.97
